logFC,ensid
ENSG00000165804,2.0519649953598,ENSG00000165804
ENSG00000124243,2.17696619723128,ENSG00000124243
ENSG00000134186,-3.28346443016575,ENSG00000134186
ENSG00000065911,-2.43730652654019,ENSG00000065911
ENSG00000132967,-2.63813154455487,ENSG00000132967
ENSG00000123933,2.06719409502859,ENSG00000123933
ENSG00000136636,-2.4695883689322,ENSG00000136636
ENSG00000170540,-2.94971747574894,ENSG00000170540
ENSG00000094916,-2.36147887627935,ENSG00000094916
ENSG00000153179,-2.7849521721513,ENSG00000153179
ENSG00000148835,-11.3236252061071,ENSG00000148835
ENSG00000122952,-2.04549661950154,ENSG00000122952
ENSG00000107566,-2.43959199699512,ENSG00000107566
ENSG00000173473,-2.5513291986121,ENSG00000173473
ENSG00000089006,-2.33224571970402,ENSG00000089006
ENSG00000013810,-1.99087364760093,ENSG00000013810
ENSG00000136770,-2.42434763842314,ENSG00000136770
ENSG00000155096,-2.55981020929153,ENSG00000155096
ENSG00000119596,-2.09557671465359,ENSG00000119596
ENSG00000090889,-4.66371493526258,ENSG00000090889
ENSG00000131153,-2.07623390405322,ENSG00000131153
ENSG00000047315,-2.58136617319783,ENSG00000047315
ENSG00000130826,-2.54550471542881,ENSG00000130826
ENSG00000085840,-3.70714268542994,ENSG00000085840
ENSG00000093009,-2.49287269079097,ENSG00000093009
ENSG00000144354,-11.2942846316548,ENSG00000144354
ENSG00000198133,2.30133578690744,ENSG00000198133
ENSG00000182628,-2.29263684005732,ENSG00000182628
ENSG00000023228,-2.32291973146409,ENSG00000023228
ENSG00000115761,-3.21115778090914,ENSG00000115761
ENSG00000181026,2.0292352323134,ENSG00000181026
ENSG00000164024,-2.96043799906432,ENSG00000164024
ENSG00000115884,1.98240973597633,ENSG00000115884
ENSG00000149503,-2.02758426951616,ENSG00000149503
ENSG00000082516,-2.28955369538613,ENSG00000082516
ENSG00000167670,-2.34088736107582,ENSG00000167670
ENSG00000188610,-7.93476565455248,ENSG00000188610
ENSG00000135387,-2.22958925653804,ENSG00000135387
ENSG00000079246,-2.4947077068857,ENSG00000079246
ENSG00000107581,-2.31641246786006,ENSG00000107581
ENSG00000029993,-2.2059859893191,ENSG00000029993
ENSG00000104369,-2.94584617560326,ENSG00000104369
ENSG00000155636,-11.2570498075292,ENSG00000155636
ENSG00000057608,-2.52155855324006,ENSG00000057608
ENSG00000106261,-2.31500784885459,ENSG00000106261
ENSG00000154174,-2.66251721564786,ENSG00000154174
ENSG00000103194,-2.57220268476904,ENSG00000103194
ENSG00000136938,-1.94639130310536,ENSG00000136938
ENSG00000170144,-2.08362334102794,ENSG00000170144
ENSG00000100596,-2.32604762278215,ENSG00000100596
ENSG00000100941,-2.27293905043651,ENSG00000100941
ENSG00000096384,-2.14704864453035,ENSG00000096384
ENSG00000119969,-4.1254186320438,ENSG00000119969
ENSG00000104381,-2.70998410654077,ENSG00000104381
ENSG00000156970,-5.00178858280186,ENSG00000156970
ENSG00000075218,-2.54325833859448,ENSG00000075218
ENSG00000259781,-2.48494398358629,ENSG00000259781
ENSG00000102241,-2.31601302314896,ENSG00000102241
ENSG00000130518,2.08834492403135,ENSG00000130518
ENSG00000136045,-3.28237967797037,ENSG00000136045
ENSG00000115053,-2.30538593333541,ENSG00000115053
ENSG00000023041,-2.73725801125037,ENSG00000023041
ENSG00000136937,-2.83777836135734,ENSG00000136937
ENSG00000213551,-2.86844820192763,ENSG00000213551
ENSG00000124571,-1.88996842907829,ENSG00000124571
ENSG00000169375,-2.05234034604186,ENSG00000169375
ENSG00000147649,-2.48262531932874,ENSG00000147649
ENSG00000134574,1.95112741844085,ENSG00000134574
ENSG00000162613,-2.20142781231803,ENSG00000162613
ENSG00000121022,-2.38578921078645,ENSG00000121022
ENSG00000119685,-2.82852606415577,ENSG00000119685
ENSG00000114346,-3.48470425265385,ENSG00000114346
ENSG00000135250,-2.28842841498557,ENSG00000135250
ENSG00000237649,-2.10588204452289,ENSG00000237649
ENSG00000167767,2.05282157402497,ENSG00000167767
ENSG00000134690,-1.9656764294213,ENSG00000134690
ENSG00000077152,-2.02330656626002,ENSG00000077152
ENSG00000135829,-2.32418813181141,ENSG00000135829
ENSG00000141425,-2.78992110271195,ENSG00000141425
ENSG00000170835,3.61790454327036,ENSG00000170835
ENSG00000172340,-3.0055198590981,ENSG00000172340
ENSG00000087299,-2.59016974188929,ENSG00000087299
ENSG00000102054,-2.31377312182685,ENSG00000102054
ENSG00000101347,-3.4969898838878,ENSG00000101347
ENSG00000181163,-2.53422613667701,ENSG00000181163
ENSG00000172602,2.48104773159572,ENSG00000172602
ENSG00000184575,-2.58194389857047,ENSG00000184575
ENSG00000085719,-2.13783073782287,ENSG00000085719
ENSG00000166411,-2.45833056258408,ENSG00000166411
ENSG00000100883,-2.52566619365224,ENSG00000100883
ENSG00000146670,-1.92269991462603,ENSG00000146670
ENSG00000140323,2.70042377585547,ENSG00000140323
ENSG00000122566,-2.077238936215,ENSG00000122566
ENSG00000084463,-1.90927319117981,ENSG00000084463
ENSG00000148019,-4.39306840462059,ENSG00000148019
ENSG00000112308,-2.09346517939613,ENSG00000112308
ENSG00000135476,-2.04891001843205,ENSG00000135476
ENSG00000090060,-2.30786028502156,ENSG00000090060
ENSG00000262526,7.56758832763149,ENSG00000262526
ENSG00000165934,-2.74071828815753,ENSG00000165934
ENSG00000170312,-3.34723721843432,ENSG00000170312
ENSG00000178913,-2.1256687030873,ENSG00000178913
ENSG00000060656,1.96501585803031,ENSG00000060656
ENSG00000137310,-2.30400914344359,ENSG00000137310
ENSG00000169607,-11.1155130396518,ENSG00000169607
ENSG00000186660,-2.8070173137876,ENSG00000186660
ENSG00000067704,-2.67793676583385,ENSG00000067704
ENSG00000166226,-2.22273694099486,ENSG00000166226
ENSG00000080824,-2.469992187617,ENSG00000080824
ENSG00000198431,-2.30632940230088,ENSG00000198431
ENSG00000170522,-3.09401550168484,ENSG00000170522
ENSG00000012963,-2.69019229914199,ENSG00000012963
ENSG00000058056,-3.1095283451198,ENSG00000058056
ENSG00000165732,-2.55280352852365,ENSG00000165732
ENSG00000161642,1.91149195023998,ENSG00000161642
ENSG00000146918,-5.91852970068866,ENSG00000146918
ENSG00000125977,-2.40147099933935,ENSG00000125977
ENSG00000092140,-11.4654188379563,ENSG00000092140
ENSG00000189057,-11.2763039722647,ENSG00000189057
ENSG00000149554,-4.47492164623771,ENSG00000149554
ENSG00000188559,-2.37686159228722,ENSG00000188559
ENSG00000107937,-2.21089882190916,ENSG00000107937
ENSG00000054148,1.8445310576003,ENSG00000054148
ENSG00000171723,-2.60145078391552,ENSG00000171723
ENSG00000172939,-2.40392333796087,ENSG00000172939
ENSG00000110075,-2.78120892861803,ENSG00000110075
ENSG00000205208,-11.0832433330862,ENSG00000205208
ENSG00000156802,-4.65894459481103,ENSG00000156802
ENSG00000145833,-2.41290221555562,ENSG00000145833
ENSG00000070756,-2.04613193964871,ENSG00000070756
ENSG00000184220,-2.86837598454673,ENSG00000184220
ENSG00000055163,2.10441033664474,ENSG00000055163
ENSG00000145391,-2.25691199733891,ENSG00000145391
ENSG00000122565,-2.4028343779002,ENSG00000122565
ENSG00000004897,-3.27644656773642,ENSG00000004897
ENSG00000108395,-2.42350017343524,ENSG00000108395
ENSG00000131669,1.99543364962782,ENSG00000131669
ENSG00000119335,-2.20339963015585,ENSG00000119335
ENSG00000116161,-2.21349163186946,ENSG00000116161
ENSG00000128989,-2.26007185300851,ENSG00000128989
ENSG00000113810,-3.155489627848,ENSG00000113810
ENSG00000121774,-1.89778857578888,ENSG00000121774
ENSG00000109606,-2.2735266234185,ENSG00000109606
ENSG00000140740,-2.06344977085337,ENSG00000140740
ENSG00000175938,2.5905108184702,ENSG00000175938
ENSG00000159658,-2.07589143493216,ENSG00000159658
ENSG00000163938,-2.36690297386221,ENSG00000163938
ENSG00000091527,-2.21364271416991,ENSG00000091527
ENSG00000165675,-3.78097297427822,ENSG00000165675
ENSG00000095002,-3.87575431814653,ENSG00000095002
ENSG00000149636,-3.30216965889136,ENSG00000149636
ENSG00000225733,-2.15613839350397,ENSG00000225733
ENSG00000164611,-2.0114047424229,ENSG00000164611
ENSG00000158417,-2.6324435390881,ENSG00000158417
ENSG00000073417,-3.00180814697883,ENSG00000073417
ENSG00000120800,-2.99629079241189,ENSG00000120800
ENSG00000083720,-3.07718122503662,ENSG00000083720
ENSG00000111142,-2.68951436394522,ENSG00000111142
ENSG00000115993,-2.86743117808867,ENSG00000115993
ENSG00000221823,-2.09127421732758,ENSG00000221823
ENSG00000101557,-2.9817873540076,ENSG00000101557
ENSG00000139182,2.00086159334547,ENSG00000139182
ENSG00000111540,3.22210006876468,ENSG00000111540
ENSG00000173692,-2.54395789214121,ENSG00000173692
ENSG00000104413,-1.80346601755186,ENSG00000104413
ENSG00000095139,-2.23431224039452,ENSG00000095139
ENSG00000151640,2.57698735776982,ENSG00000151640
ENSG00000089356,1.78716821995639,ENSG00000089356
ENSG00000125841,2.86338854618983,ENSG00000125841
ENSG00000125944,-2.20603296826012,ENSG00000125944
ENSG00000115866,-2.92008291563305,ENSG00000115866
ENSG00000169679,-5.44002793425428,ENSG00000169679
ENSG00000117399,-1.7697537212335,ENSG00000117399
ENSG00000128342,2.77242669451583,ENSG00000128342
ENSG00000121210,-2.68990793014435,ENSG00000121210
ENSG00000088930,-2.26010436662158,ENSG00000088930
ENSG00000080503,-2.36543873560643,ENSG00000080503
ENSG00000179295,-2.34492715527027,ENSG00000179295
ENSG00000127022,-1.83862361216288,ENSG00000127022
ENSG00000077380,-2.35351317350272,ENSG00000077380
ENSG00000163607,-10.9700160009554,ENSG00000163607
ENSG00000143799,-1.85734503872842,ENSG00000143799
ENSG00000148153,-2.84655073501893,ENSG00000148153
ENSG00000086061,-2.2571331550868,ENSG00000086061
ENSG00000198753,2.05241946489293,ENSG00000198753
ENSG00000166454,-2.25000805247681,ENSG00000166454
ENSG00000141279,-1.92439314631673,ENSG00000141279
ENSG00000198836,-2.87796206219802,ENSG00000198836
ENSG00000136982,-4.53079024210836,ENSG00000136982
ENSG00000108468,-2.5538915435846,ENSG00000108468
ENSG00000118193,-6.78814738738299,ENSG00000118193
ENSG00000173166,-2.09577926128202,ENSG00000173166
ENSG00000167656,5.68824624381222,ENSG00000167656
ENSG00000092201,-2.25856978948323,ENSG00000092201
ENSG00000008952,-2.54860478362422,ENSG00000008952
ENSG00000138160,-4.3017416174057,ENSG00000138160
ENSG00000008277,-10.9518341132541,ENSG00000008277
ENSG00000184545,1.8771056004116,ENSG00000184545
ENSG00000131374,-2.31620854537948,ENSG00000131374
ENSG00000187735,-2.67883747994627,ENSG00000187735
ENSG00000198668,-1.94429306489241,ENSG00000198668
ENSG00000133835,-2.14182788784927,ENSG00000133835
ENSG00000134602,-2.72990242700067,ENSG00000134602
ENSG00000146963,-2.15113532018967,ENSG00000146963
ENSG00000133706,-2.42226833160988,ENSG00000133706
ENSG00000130222,2.29054516487432,ENSG00000130222
ENSG00000110713,-2.00787491581859,ENSG00000110713
ENSG00000092853,-5.68887461761103,ENSG00000092853
ENSG00000174827,-2.31011981411691,ENSG00000174827
ENSG00000253729,-2.22662840504654,ENSG00000253729
ENSG00000152795,-1.88417416149489,ENSG00000152795
ENSG00000131778,-1.95917381543198,ENSG00000131778
ENSG00000136758,-2.39072688583205,ENSG00000136758
ENSG00000110367,-2.25610388217795,ENSG00000110367
ENSG00000067533,-2.50998952411339,ENSG00000067533
ENSG00000115233,-2.24570957608304,ENSG00000115233
ENSG00000138413,-2.13299862418606,ENSG00000138413
ENSG00000124767,-2.29448489705051,ENSG00000124767
ENSG00000163125,-1.8424580256787,ENSG00000163125
ENSG00000111371,-2.15578658048292,ENSG00000111371
ENSG00000198900,-2.16975491927562,ENSG00000198900
ENSG00000151247,-2.34839147262637,ENSG00000151247
ENSG00000163611,-3.79077281503296,ENSG00000163611
ENSG00000116679,-2.55009340093046,ENSG00000116679
ENSG00000108406,-2.26231085380693,ENSG00000108406
ENSG00000136731,-2.30661949328654,ENSG00000136731
ENSG00000178999,-2.01590516807504,ENSG00000178999
ENSG00000174437,-1.90874788751148,ENSG00000174437
ENSG00000113360,-2.72909817952669,ENSG00000113360
ENSG00000197771,-2.48117039625843,ENSG00000197771
ENSG00000163811,-2.18358441836498,ENSG00000163811
ENSG00000066855,-2.52428246864441,ENSG00000066855
ENSG00000135018,-1.96660070530228,ENSG00000135018
ENSG00000198380,-2.26491638678712,ENSG00000198380
ENSG00000148498,-2.0087735436286,ENSG00000148498
ENSG00000153922,-3.87016357245859,ENSG00000153922
ENSG00000030066,-2.65749656091152,ENSG00000030066
ENSG00000174780,-2.56673573067183,ENSG00000174780
ENSG00000213281,-2.11851966835824,ENSG00000213281
ENSG00000187109,-2.28099412805179,ENSG00000187109
ENSG00000137965,-2.97629835570969,ENSG00000137965
ENSG00000171017,2.47851772108865,ENSG00000171017
ENSG00000173848,-2.28823472190229,ENSG00000173848
ENSG00000152127,-2.16569498743417,ENSG00000152127
ENSG00000176531,1.78588372881954,ENSG00000176531
ENSG00000164347,-2.80949973410614,ENSG00000164347
ENSG00000116906,-3.00732165044328,ENSG00000116906
ENSG00000174791,1.96518149087538,ENSG00000174791
ENSG00000009307,-2.26670265615053,ENSG00000009307
ENSG00000167721,-1.78734324417489,ENSG00000167721
ENSG00000134308,-1.87739495034214,ENSG00000134308
