logFC,ensid
ENSG00000168505,5.7989110842637,ENSG00000168505
ENSG00000229021,6.77498882386059,ENSG00000229021
ENSG00000106723,2.59929929210139,ENSG00000106723
ENSG00000173805,4.93544947198126,ENSG00000173805
ENSG00000089486,2.27315887437212,ENSG00000089486
ENSG00000113368,-2.43457138816569,ENSG00000113368
ENSG00000184486,2.79362348633609,ENSG00000184486
ENSG00000119630,2.45559005523144,ENSG00000119630
ENSG00000175746,3.68568079273756,ENSG00000175746
ENSG00000164070,3.41172103268274,ENSG00000164070
ENSG00000163251,3.92702821247927,ENSG00000163251
ENSG00000196689,3.42046821245035,ENSG00000196689
ENSG00000112742,-3.13283827033354,ENSG00000112742
ENSG00000128342,2.15841749055692,ENSG00000128342
ENSG00000117650,-3.45748020003955,ENSG00000117650
ENSG00000226935,3.69891713417685,ENSG00000226935
ENSG00000277224,5.65530036553471,ENSG00000277224
ENSG00000237649,-2.60243978181887,ENSG00000237649
ENSG00000197409,3.80690290033437,ENSG00000197409
ENSG00000130066,2.11080067597474,ENSG00000130066
ENSG00000160223,4.6722642043516,ENSG00000160223
ENSG00000171469,2.17480401941719,ENSG00000171469
ENSG00000166145,3.7651243029467,ENSG00000166145
ENSG00000142627,2.09338881242804,ENSG00000142627
ENSG00000163071,2.80408786425256,ENSG00000163071
ENSG00000040731,2.76008916620237,ENSG00000040731
ENSG00000214513,9.50951450451916,ENSG00000214513
ENSG00000011426,-2.22248928560145,ENSG00000011426
ENSG00000165935,4.3270891690436,ENSG00000165935
ENSG00000167703,3.07699620684254,ENSG00000167703
ENSG00000177595,2.40544236859773,ENSG00000177595
ENSG00000186185,-2.91199162987998,ENSG00000186185
ENSG00000229544,9.45337268349361,ENSG00000229544
ENSG00000231793,9.56327934181905,ENSG00000231793
ENSG00000163661,-2.17889442458314,ENSG00000163661
ENSG00000280422,5.01659126322658,ENSG00000280422
ENSG00000180596,3.6830778322075,ENSG00000180596
ENSG00000159399,-2.55929638492101,ENSG00000159399
ENSG00000050555,6.10079963136398,ENSG00000050555
ENSG00000277363,6.19223246249818,ENSG00000277363
ENSG00000142945,-2.54985084707345,ENSG00000142945
ENSG00000137807,-2.72763143756116,ENSG00000137807
ENSG00000145569,3.98263609825451,ENSG00000145569
ENSG00000253930,4.35377045752627,ENSG00000253930
ENSG00000170312,-2.20545221429929,ENSG00000170312
ENSG00000131747,-2.23961540216754,ENSG00000131747
ENSG00000144339,3.84630900492833,ENSG00000144339
ENSG00000230424,4.22598855997456,ENSG00000230424
ENSG00000151468,4.85064224877575,ENSG00000151468
ENSG00000079308,-1.9583112413326,ENSG00000079308
ENSG00000080986,-2.87638975771632,ENSG00000080986
ENSG00000168824,4.32618486295177,ENSG00000168824
ENSG00000132646,1.93802530873603,ENSG00000132646
ENSG00000171241,-2.3554060836861,ENSG00000171241
ENSG00000111981,2.50389928559719,ENSG00000111981
ENSG00000196230,-1.92394016491375,ENSG00000196230
ENSG00000134222,-3.24462835929163,ENSG00000134222
ENSG00000161800,-2.46549773188566,ENSG00000161800
ENSG00000258457,5.66678426083997,ENSG00000258457
ENSG00000177551,4.50504836591864,ENSG00000177551
ENSG00000090534,6.56771317884139,ENSG00000090534
ENSG00000277639,3.48631020826145,ENSG00000277639
ENSG00000154040,3.16196932376056,ENSG00000154040
ENSG00000124657,5.25767170477192,ENSG00000124657
ENSG00000112118,-2.07803515996986,ENSG00000112118
ENSG00000029534,3.85682879445131,ENSG00000029534
ENSG00000184697,9.66276754060253,ENSG00000184697
ENSG00000152078,4.10529206243296,ENSG00000152078
ENSG00000277117,5.65653305816609,ENSG00000277117
ENSG00000274818,3.92082795104314,ENSG00000274818
ENSG00000280721,3.36164529311276,ENSG00000280721
ENSG00000115163,-3.34177644800637,ENSG00000115163
ENSG00000100101,-10.0161923676673,ENSG00000100101
ENSG00000101255,-2.05349668509051,ENSG00000101255
ENSG00000253958,4.9133826188341,ENSG00000253958
ENSG00000165304,-2.34372864569245,ENSG00000165304
ENSG00000120149,2.97579299503978,ENSG00000120149
ENSG00000203852,4.10262431804528,ENSG00000203852
ENSG00000112984,-2.6135877990846,ENSG00000112984
ENSG00000170961,-2.09120329783419,ENSG00000170961
ENSG00000280083,9.23623940849976,ENSG00000280083
ENSG00000164796,4.71745223032632,ENSG00000164796
ENSG00000258989,5.32369435467298,ENSG00000258989
ENSG00000023608,2.02951494170469,ENSG00000023608
ENSG00000261801,-2.8452855857994,ENSG00000261801
ENSG00000237886,3.9395528767207,ENSG00000237886
ENSG00000079616,-2.35341425906806,ENSG00000079616
ENSG00000213186,-2.2306677006724,ENSG00000213186
ENSG00000178343,3.15155810312236,ENSG00000178343
ENSG00000147509,3.1133076363998,ENSG00000147509
ENSG00000168792,2.19489482640711,ENSG00000168792
ENSG00000145386,-1.95090950486854,ENSG00000145386
ENSG00000178999,-2.80132924952215,ENSG00000178999
ENSG00000117525,1.92355154548552,ENSG00000117525
ENSG00000090889,-2.50035450469862,ENSG00000090889
ENSG00000265763,3.29092044104466,ENSG00000265763
ENSG00000111057,-1.99145425621039,ENSG00000111057
ENSG00000164237,1.98915597498233,ENSG00000164237
ENSG00000253878,5.63998280805581,ENSG00000253878
ENSG00000100297,-2.03259431039401,ENSG00000100297
ENSG00000222009,2.2193424727097,ENSG00000222009
ENSG00000197903,2.19614889815253,ENSG00000197903
ENSG00000128886,3.37029768457076,ENSG00000128886
ENSG00000277075,3.59590736610564,ENSG00000277075
ENSG00000257953,9.27479221418789,ENSG00000257953
ENSG00000144485,3.18850064317992,ENSG00000144485
ENSG00000179165,9.15294345243173,ENSG00000179165
ENSG00000140464,1.8889516836157,ENSG00000140464
ENSG00000162063,-2.45159256889983,ENSG00000162063
ENSG00000240694,-4.15802255142635,ENSG00000240694
ENSG00000186642,4.27350155106324,ENSG00000186642
ENSG00000102387,3.6296248724232,ENSG00000102387
ENSG00000121621,-2.79480892071277,ENSG00000121621
ENSG00000277369,3.99506251664669,ENSG00000277369
ENSG00000186871,-3.00548657684352,ENSG00000186871
ENSG00000260992,4.86942954243172,ENSG00000260992
ENSG00000250337,5.77605014151421,ENSG00000250337
ENSG00000075218,-2.59129118554275,ENSG00000075218
ENSG00000182366,5.70592979921566,ENSG00000182366
ENSG00000121690,2.56845627721926,ENSG00000121690
ENSG00000136378,1.93412055848805,ENSG00000136378
ENSG00000276043,-2.45312042960199,ENSG00000276043
ENSG00000113758,-1.93010345296954,ENSG00000113758
ENSG00000203811,3.75619469759395,ENSG00000203811
ENSG00000161642,2.65093935388453,ENSG00000161642
ENSG00000169252,4.45789898249063,ENSG00000169252
ENSG00000164109,-2.30174150120981,ENSG00000164109
ENSG00000141905,-1.80258941138494,ENSG00000141905
ENSG00000172738,2.97284349495664,ENSG00000172738
ENSG00000068489,-2.82479082368911,ENSG00000068489
ENSG00000183784,9.04765043851738,ENSG00000183784
ENSG00000080824,-1.77450081880977,ENSG00000080824
ENSG00000186193,-3.0180550459012,ENSG00000186193
ENSG00000095713,4.80866867263902,ENSG00000095713
ENSG00000137463,2.37736562065005,ENSG00000137463
ENSG00000272457,9.08983859471507,ENSG00000272457
ENSG00000137801,-1.82861180445211,ENSG00000137801
ENSG00000182253,2.01836156616681,ENSG00000182253
ENSG00000265096,9.06195051739719,ENSG00000265096
ENSG00000109805,-2.12621209129174,ENSG00000109805
ENSG00000142623,3.72525009708301,ENSG00000142623
ENSG00000166592,3.11565365677674,ENSG00000166592
ENSG00000120278,3.27139856736644,ENSG00000120278
ENSG00000179163,2.81184830274881,ENSG00000179163
ENSG00000090861,-1.7740557924994,ENSG00000090861
ENSG00000225511,3.24519766951275,ENSG00000225511
ENSG00000148175,1.74335975673204,ENSG00000148175
ENSG00000152229,2.19226662326143,ENSG00000152229
ENSG00000121152,-2.61414584261833,ENSG00000121152
ENSG00000269604,9.93717525546961,ENSG00000269604
ENSG00000180914,-1.80013302649778,ENSG00000180914
ENSG00000118193,-3.61410510359766,ENSG00000118193
ENSG00000138180,-1.99909234811242,ENSG00000138180
ENSG00000228486,3.51912803999222,ENSG00000228486
ENSG00000244509,1.79086499060231,ENSG00000244509
ENSG00000124120,-2.65702757330333,ENSG00000124120
ENSG00000141469,-3.39733134508712,ENSG00000141469
ENSG00000157456,-2.32759797204474,ENSG00000157456
ENSG00000113810,-1.92352568406587,ENSG00000113810
ENSG00000174516,2.80089619467912,ENSG00000174516
ENSG00000184009,-1.76173750498239,ENSG00000184009
ENSG00000026559,-1.82208270669148,ENSG00000026559
ENSG00000129534,-2.47254344770804,ENSG00000129534
ENSG00000198932,4.7996703310453,ENSG00000198932
ENSG00000069812,5.26527586243343,ENSG00000069812
ENSG00000216331,4.363893575285,ENSG00000216331
ENSG00000143756,2.24878454150806,ENSG00000143756
ENSG00000139438,2.97851052054672,ENSG00000139438
ENSG00000220323,3.50349569307444,ENSG00000220323
ENSG00000151689,2.59179550639846,ENSG00000151689
ENSG00000013810,-1.95092359672048,ENSG00000013810
ENSG00000260231,2.87025345508529,ENSG00000260231
ENSG00000122966,-2.45878066202001,ENSG00000122966
ENSG00000162882,3.6012866704685,ENSG00000162882
ENSG00000186994,3.7480139344455,ENSG00000186994
ENSG00000169885,3.24234155074816,ENSG00000169885
ENSG00000224939,4.10766001069504,ENSG00000224939
ENSG00000163739,-2.73162953310917,ENSG00000163739
ENSG00000223573,3.351522630425,ENSG00000223573
ENSG00000233695,3.23034967832904,ENSG00000233695
ENSG00000115758,1.68747666590471,ENSG00000115758
ENSG00000183287,-2.21771110828359,ENSG00000183287
ENSG00000114346,-1.988370478003,ENSG00000114346
ENSG00000154736,2.51663806258038,ENSG00000154736
ENSG00000198743,1.84322789087024,ENSG00000198743
ENSG00000274290,3.95964409554147,ENSG00000274290
ENSG00000280417,4.42992761951417,ENSG00000280417
ENSG00000072571,-2.31029973797588,ENSG00000072571
ENSG00000254231,5.16161345467491,ENSG00000254231
ENSG00000196730,3.88958359960695,ENSG00000196730
ENSG00000275880,3.30566145494872,ENSG00000275880
ENSG00000197558,3.41552581023548,ENSG00000197558
ENSG00000225362,8.82206120036943,ENSG00000225362
ENSG00000019186,2.88185931118619,ENSG00000019186
ENSG00000151640,2.77210679825812,ENSG00000151640
ENSG00000233822,3.11179060337319,ENSG00000233822
ENSG00000145362,-2.97027667272068,ENSG00000145362
ENSG00000076382,-2.23629890489335,ENSG00000076382
ENSG00000159753,-3.64736467502765,ENSG00000159753
ENSG00000172667,2.22616884978024,ENSG00000172667
ENSG00000128645,2.83437248190166,ENSG00000128645
ENSG00000281937,4.00821744146156,ENSG00000281937
ENSG00000156453,-3.422317791729,ENSG00000156453
ENSG00000185070,1.77472604037638,ENSG00000185070
ENSG00000176912,3.25291283568691,ENSG00000176912
ENSG00000136504,-3.05357631449788,ENSG00000136504
ENSG00000163624,3.88787073308609,ENSG00000163624
ENSG00000178184,2.2760032322704,ENSG00000178184
ENSG00000123999,3.41402571276459,ENSG00000123999
ENSG00000100867,2.79074125134227,ENSG00000100867
ENSG00000180155,2.4352795022005,ENSG00000180155
ENSG00000197872,3.47930353942737,ENSG00000197872
ENSG00000276180,2.70122895794069,ENSG00000276180
ENSG00000251095,8.82017383151949,ENSG00000251095
ENSG00000234571,3.79057901779291,ENSG00000234571
ENSG00000006283,4.90767859558993,ENSG00000006283
ENSG00000265415,-3.25706491255406,ENSG00000265415
ENSG00000165480,-2.57436397053455,ENSG00000165480
ENSG00000260914,-3.04607611685709,ENSG00000260914
ENSG00000128567,-1.85812741496535,ENSG00000128567
ENSG00000255521,4.85768477697812,ENSG00000255521
ENSG00000002079,4.42180520220235,ENSG00000002079
ENSG00000226887,4.6221025896808,ENSG00000226887
ENSG00000227268,2.88574720487637,ENSG00000227268
ENSG00000158373,2.59288179975149,ENSG00000158373
ENSG00000044524,-2.31381022835534,ENSG00000044524
ENSG00000230615,2.78340780419224,ENSG00000230615
ENSG00000267095,8.75741982266567,ENSG00000267095
ENSG00000276966,3.29980695620554,ENSG00000276966
ENSG00000130821,1.71292627300605,ENSG00000130821
ENSG00000166831,3.23225923889116,ENSG00000166831
ENSG00000146411,3.5001075571535,ENSG00000146411
ENSG00000168918,4.25382152759792,ENSG00000168918
ENSG00000140534,-2.69844652343765,ENSG00000140534
ENSG00000167196,1.77812386299599,ENSG00000167196
ENSG00000142871,-1.61592552527597,ENSG00000142871
ENSG00000143228,-2.50380557974886,ENSG00000143228
ENSG00000013573,-2.524093632594,ENSG00000013573
ENSG00000173846,1.73610682642235,ENSG00000173846
ENSG00000075407,1.77944971863766,ENSG00000075407
ENSG00000206053,1.84589121562063,ENSG00000206053
ENSG00000173114,2.78317382040993,ENSG00000173114
ENSG00000224259,-2.62368904856527,ENSG00000224259
ENSG00000275236,4.15262147094195,ENSG00000275236
ENSG00000176945,3.21298767722633,ENSG00000176945
ENSG00000152137,1.66573531148107,ENSG00000152137
ENSG00000280744,5.914868030687,ENSG00000280744
ENSG00000092470,-2.71257393911956,ENSG00000092470
ENSG00000162373,-4.7255519051922,ENSG00000162373
ENSG00000110042,4.69593706094066,ENSG00000110042
ENSG00000245848,3.06130623639483,ENSG00000245848
ENSG00000272476,2.61815294489462,ENSG00000272476
ENSG00000214517,1.6541849009733,ENSG00000214517
ENSG00000130487,-4.76911770148941,ENSG00000130487
ENSG00000251349,-2.99140848830851,ENSG00000251349
ENSG00000261324,4.39602758922349,ENSG00000261324
ENSG00000135951,3.58452934816982,ENSG00000135951
ENSG00000076003,-1.74031300189066,ENSG00000076003
ENSG00000120129,-1.60802074963595,ENSG00000120129
ENSG00000173320,3.72112473703009,ENSG00000173320
ENSG00000114656,5.81380887841811,ENSG00000114656
ENSG00000165061,-2.65522228407617,ENSG00000165061
ENSG00000196562,1.70688620394241,ENSG00000196562
ENSG00000247095,-3.35869751794347,ENSG00000247095
ENSG00000106105,-1.59493772362918,ENSG00000106105
ENSG00000224959,2.98452730802322,ENSG00000224959
ENSG00000182759,8.8381001316711,ENSG00000182759
ENSG00000119900,1.94682918037736,ENSG00000119900
ENSG00000149547,1.58926881089795,ENSG00000149547
ENSG00000140992,2.57438592356836,ENSG00000140992
ENSG00000117598,3.87618793631313,ENSG00000117598
ENSG00000162738,-2.63914366337951,ENSG00000162738
ENSG00000219545,-2.67480435022157,ENSG00000219545
ENSG00000227811,3.31756283039691,ENSG00000227811
ENSG00000144063,-1.66457582310564,ENSG00000144063
ENSG00000145934,-1.73920337543497,ENSG00000145934
ENSG00000250770,3.5258603407922,ENSG00000250770
ENSG00000132517,8.71682399772545,ENSG00000132517
ENSG00000225554,3.92259481220032,ENSG00000225554
ENSG00000187867,-3.15977905807922,ENSG00000187867
ENSG00000275684,-3.57549521683123,ENSG00000275684
ENSG00000240891,8.83640471119385,ENSG00000240891
ENSG00000143333,3.49013601980216,ENSG00000143333
ENSG00000203819,3.37993689920558,ENSG00000203819
ENSG00000185432,2.95297354405053,ENSG00000185432
ENSG00000257341,8.12500166037897,ENSG00000257341
ENSG00000157873,3.2172699989382,ENSG00000157873
ENSG00000164616,3.65332942215856,ENSG00000164616
ENSG00000130787,2.07911765902693,ENSG00000130787
ENSG00000133985,3.58522517040574,ENSG00000133985
ENSG00000163545,2.17543819958522,ENSG00000163545
ENSG00000259705,2.87502873246283,ENSG00000259705
ENSG00000246877,3.48875737551576,ENSG00000246877
ENSG00000087586,-1.9354034819365,ENSG00000087586
ENSG00000086619,2.41652250428829,ENSG00000086619
ENSG00000136003,1.8019190519594,ENSG00000136003
ENSG00000163808,-2.63067730565455,ENSG00000163808
ENSG00000204366,-2.7615541970863,ENSG00000204366
ENSG00000270629,-2.18689543439364,ENSG00000270629
ENSG00000119986,1.91385430403931,ENSG00000119986
ENSG00000149503,-2.5311639653626,ENSG00000149503
ENSG00000205562,2.79540512249525,ENSG00000205562
ENSG00000181218,2.58232237218502,ENSG00000181218
ENSG00000131015,1.63035387718925,ENSG00000131015
ENSG00000138675,-2.14688496091714,ENSG00000138675
ENSG00000213722,-2.23881609685361,ENSG00000213722
ENSG00000123572,2.03709399042206,ENSG00000123572
ENSG00000172350,2.92797669487531,ENSG00000172350
ENSG00000164621,4.67370792845897,ENSG00000164621
ENSG00000168078,-2.17222402603955,ENSG00000168078
ENSG00000092529,2.69522337103363,ENSG00000092529
ENSG00000127241,2.45055746940091,ENSG00000127241
ENSG00000142731,-2.51564377970102,ENSG00000142731
ENSG00000121101,3.9365434854761,ENSG00000121101
ENSG00000175567,2.60076800882272,ENSG00000175567
ENSG00000158769,3.06730244153808,ENSG00000158769
ENSG00000134574,1.87356649303267,ENSG00000134574
ENSG00000198576,4.76334060458297,ENSG00000198576
ENSG00000136444,-2.36817747251156,ENSG00000136444
ENSG00000102934,-2.38013221586246,ENSG00000102934
ENSG00000184897,-1.71818372959707,ENSG00000184897
ENSG00000146670,-1.91076545027135,ENSG00000146670
ENSG00000111602,-1.92341770490762,ENSG00000111602
ENSG00000273174,3.41995801509663,ENSG00000273174
ENSG00000260360,3.88771029712784,ENSG00000260360
ENSG00000162981,2.62921314949584,ENSG00000162981
ENSG00000174370,2.95124187058164,ENSG00000174370
ENSG00000178015,3.76341519152959,ENSG00000178015
ENSG00000260868,3.51210154950012,ENSG00000260868
ENSG00000071539,-1.9301441078471,ENSG00000071539
ENSG00000137804,-1.83644260962688,ENSG00000137804
ENSG00000215301,1.77600822992279,ENSG00000215301
ENSG00000112081,-1.57930702942627,ENSG00000112081
ENSG00000164742,2.90538283383652,ENSG00000164742
ENSG00000170011,4.43360797666577,ENSG00000170011
ENSG00000172716,-1.90817805689141,ENSG00000172716
ENSG00000101447,-2.11794632990927,ENSG00000101447
ENSG00000138642,2.90758003630091,ENSG00000138642
ENSG00000135517,8.70595396445282,ENSG00000135517
ENSG00000234043,3.49789157263004,ENSG00000234043
ENSG00000251432,2.69081873953439,ENSG00000251432
ENSG00000100714,-1.66190333100098,ENSG00000100714
ENSG00000173530,1.50880287226444,ENSG00000173530
ENSG00000139514,-1.57632395131071,ENSG00000139514
ENSG00000182481,-1.56490629672347,ENSG00000182481
ENSG00000172403,-3.13939890390509,ENSG00000172403
ENSG00000214575,-2.57803567280835,ENSG00000214575
ENSG00000166689,3.39273862987733,ENSG00000166689
ENSG00000075702,-2.40841052879188,ENSG00000075702
ENSG00000237512,3.32969908724722,ENSG00000237512
ENSG00000224116,2.79762903007998,ENSG00000224116
ENSG00000198826,-2.87835688861992,ENSG00000198826
ENSG00000154822,2.91658912917175,ENSG00000154822
ENSG00000131979,2.18816107550104,ENSG00000131979
ENSG00000008441,-1.59737736538207,ENSG00000008441
ENSG00000223382,3.30383936115574,ENSG00000223382
ENSG00000131634,-2.7049955194548,ENSG00000131634
ENSG00000180537,3.3396014136053,ENSG00000180537
ENSG00000170271,2.56849150132739,ENSG00000170271
ENSG00000144712,-2.77835985859486,ENSG00000144712
ENSG00000145012,1.80031820707192,ENSG00000145012
ENSG00000171219,3.34448894720695,ENSG00000171219
ENSG00000267645,-2.0157536686092,ENSG00000267645
ENSG00000183935,2.13113370320802,ENSG00000183935
ENSG00000118946,3.32121716555635,ENSG00000118946
ENSG00000165194,3.50217135484104,ENSG00000165194
ENSG00000165507,-3.4133395291615,ENSG00000165507
ENSG00000135451,-2.27966127935579,ENSG00000135451
ENSG00000188582,3.02654061185411,ENSG00000188582
ENSG00000102996,2.24799594601503,ENSG00000102996
ENSG00000106688,-2.49844772772241,ENSG00000106688
ENSG00000196975,1.52870400291005,ENSG00000196975
ENSG00000176619,-1.5220403511008,ENSG00000176619
ENSG00000104228,1.72846283666176,ENSG00000104228
ENSG00000144583,1.59346821808126,ENSG00000144583
ENSG00000108798,-4.30223514570688,ENSG00000108798
ENSG00000245904,3.82204607333774,ENSG00000245904
ENSG00000051180,-2.30296260895327,ENSG00000051180
ENSG00000166508,-1.55735352961597,ENSG00000166508
ENSG00000230753,8.473998421998,ENSG00000230753
ENSG00000137812,-2.30850303416965,ENSG00000137812
ENSG00000136122,-2.87160487526134,ENSG00000136122
ENSG00000179148,3.16202992939417,ENSG00000179148
ENSG00000258602,8.41852232183724,ENSG00000258602
ENSG00000184661,-2.47673493964766,ENSG00000184661
ENSG00000139645,-1.76692941327543,ENSG00000139645
ENSG00000070159,3.6434872744931,ENSG00000070159
ENSG00000214736,-3.97843997749808,ENSG00000214736
ENSG00000124208,-2.05831989879028,ENSG00000124208
ENSG00000164331,1.99755508967392,ENSG00000164331
ENSG00000142453,-1.61627942712237,ENSG00000142453
ENSG00000105327,2.14056023795057,ENSG00000105327
ENSG00000138182,-2.24578136610671,ENSG00000138182
ENSG00000187840,-1.63518651884145,ENSG00000187840
ENSG00000135842,-1.63395490720116,ENSG00000135842
