logFC,ensid
ENSG00000205718,6.52060314757884,ENSG00000205718
ENSG00000114480,2.47950322980109,ENSG00000114480
ENSG00000136378,3.40047764309902,ENSG00000136378
ENSG00000137216,2.30788898664107,ENSG00000137216
ENSG00000148400,2.80904342307505,ENSG00000148400
ENSG00000186115,5.85324477748618,ENSG00000186115
ENSG00000250386,6.92217486118012,ENSG00000250386
ENSG00000204481,6.9305967296466,ENSG00000204481
ENSG00000117676,2.64880660572862,ENSG00000117676
ENSG00000163286,6.12095648364146,ENSG00000163286
ENSG00000142945,-5.90958216054551,ENSG00000142945
ENSG00000157625,2.65034159661648,ENSG00000157625
ENSG00000137804,-4.11426674568709,ENSG00000137804
ENSG00000184956,5.49109754902735,ENSG00000184956
ENSG00000224592,5.63980471978661,ENSG00000224592
ENSG00000088325,-3.89740548830808,ENSG00000088325
ENSG00000267908,6.85670439596133,ENSG00000267908
ENSG00000224389,3.66099715368576,ENSG00000224389
ENSG00000109805,-5.89062238535519,ENSG00000109805
ENSG00000166257,6.11667616271213,ENSG00000166257
ENSG00000048392,2.25646437885262,ENSG00000048392
ENSG00000196586,4.7057698026267,ENSG00000196586
ENSG00000088836,3.03072951436734,ENSG00000088836
ENSG00000128815,11.1048561650967,ENSG00000128815
ENSG00000131747,-3.4895845789002,ENSG00000131747
ENSG00000156802,-3.44503245667504,ENSG00000156802
ENSG00000197324,2.1139965288534,ENSG00000197324
ENSG00000167600,6.1403941710068,ENSG00000167600
ENSG00000104848,4.3529777007393,ENSG00000104848
ENSG00000186638,-4.76766750482982,ENSG00000186638
ENSG00000185668,5.80021967829858,ENSG00000185668
ENSG00000135451,-5.87400765499773,ENSG00000135451
ENSG00000168672,3.16244537405762,ENSG00000168672
ENSG00000120952,6.5159677566821,ENSG00000120952
ENSG00000142627,2.39713193501424,ENSG00000142627
ENSG00000116721,6.84868220769543,ENSG00000116721
ENSG00000260912,4.07775196196859,ENSG00000260912
ENSG00000185269,4.14034556709923,ENSG00000185269
ENSG00000171469,2.12731935286507,ENSG00000171469
ENSG00000180758,-2.6491359253438,ENSG00000180758
ENSG00000132793,3.27138404033691,ENSG00000132793
ENSG00000263465,2.31202921581848,ENSG00000263465
ENSG00000152782,2.64511864219495,ENSG00000152782
ENSG00000164404,4.87899728040454,ENSG00000164404
ENSG00000244731,3.56580791652422,ENSG00000244731
ENSG00000120802,-2.60395281206673,ENSG00000120802
ENSG00000235098,4.5619251360324,ENSG00000235098
ENSG00000101412,-3.53760897175583,ENSG00000101412
ENSG00000131864,9.95471924948643,ENSG00000131864
ENSG00000151640,4.00033022993575,ENSG00000151640
ENSG00000144188,7.09665484338016,ENSG00000144188
ENSG00000160223,5.7244765137788,ENSG00000160223
ENSG00000258590,7.93317332737602,ENSG00000258590
ENSG00000117724,-5.67224809430617,ENSG00000117724
ENSG00000135423,4.9066055547224,ENSG00000135423
ENSG00000169994,9.69283482285018,ENSG00000169994
ENSG00000105011,-4.24680540421,ENSG00000105011
ENSG00000165804,2.64132742212757,ENSG00000165804
ENSG00000205076,9.76257692738982,ENSG00000205076
ENSG00000132932,5.43879682152919,ENSG00000132932
ENSG00000136492,-5.40777015479712,ENSG00000136492
ENSG00000164237,2.65974703409084,ENSG00000164237
ENSG00000185567,2.31344146698088,ENSG00000185567
ENSG00000182315,6.51341300820391,ENSG00000182315
ENSG00000079616,-2.99986572296885,ENSG00000079616
ENSG00000248429,3.64969843057644,ENSG00000248429
ENSG00000206075,8.57183847544206,ENSG00000206075
ENSG00000131153,-4.31044214811858,ENSG00000131153
ENSG00000119403,-2.80047578972404,ENSG00000119403
ENSG00000139269,-2.90155541729544,ENSG00000139269
ENSG00000278641,9.69430224674866,ENSG00000278641
ENSG00000169184,4.88781528871329,ENSG00000169184
ENSG00000239521,3.54825110967038,ENSG00000239521
ENSG00000125657,2.622954268722,ENSG00000125657
ENSG00000187951,-3.67142620695195,ENSG00000187951
ENSG00000145386,-3.75146536979081,ENSG00000145386
ENSG00000093009,-4.35175903678696,ENSG00000093009
ENSG00000116032,3.35364265278628,ENSG00000116032
ENSG00000072571,-4.24213137818868,ENSG00000072571
ENSG00000109674,-8.3509517351241,ENSG00000109674
ENSG00000136824,-3.18726696702956,ENSG00000136824
ENSG00000241978,9.54702836484643,ENSG00000241978
ENSG00000078900,4.82901475021538,ENSG00000078900
ENSG00000099814,2.23356181070474,ENSG00000099814
ENSG00000244649,6.09252572848364,ENSG00000244649
ENSG00000166013,7.61715284552166,ENSG00000166013
ENSG00000037757,2.218387964411,ENSG00000037757
ENSG00000225581,6.68291713207886,ENSG00000225581
ENSG00000164109,-3.60857973893641,ENSG00000164109
ENSG00000006611,6.18358046241462,ENSG00000006611
ENSG00000156486,5.1275983044902,ENSG00000156486
ENSG00000233542,7.01140302215281,ENSG00000233542
ENSG00000125885,-3.69582045780668,ENSG00000125885
ENSG00000158402,-6.23673101256235,ENSG00000158402
ENSG00000167900,-4.60353968867778,ENSG00000167900
ENSG00000178977,4.35884446646244,ENSG00000178977
ENSG00000005884,2.42613035006454,ENSG00000005884
ENSG00000115155,4.42967940261624,ENSG00000115155
ENSG00000110328,6.23594839796515,ENSG00000110328
ENSG00000197191,3.49215655458535,ENSG00000197191
ENSG00000089685,-5.35183868303151,ENSG00000089685
ENSG00000172667,2.20057723542865,ENSG00000172667
ENSG00000123219,-4.28796336116311,ENSG00000123219
ENSG00000186871,-4.39828288791731,ENSG00000186871
ENSG00000186635,2.37314352232863,ENSG00000186635
ENSG00000127578,3.63327347497255,ENSG00000127578
ENSG00000180921,2.18719271660258,ENSG00000180921
ENSG00000170734,2.27943893214021,ENSG00000170734
ENSG00000254751,9.58639575772039,ENSG00000254751
ENSG00000139880,3.21187520625918,ENSG00000139880
ENSG00000228314,9.77543033923327,ENSG00000228314
ENSG00000130508,4.27637160373937,ENSG00000130508
ENSG00000151725,-4.4698483026348,ENSG00000151725
ENSG00000163283,9.44843721405845,ENSG00000163283
ENSG00000277117,4.70127025057112,ENSG00000277117
